,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Unnamed: 0.1,Unnamed: 0,year,name,Temperature (C),Humidity,WindSpeed,TrackTemp,Rain,Temperature (F),Heat Index
1161,24947,1047,822,131,77,2,2,2,2,18.0,55,+15.976,5804621,40,3,1:41.131,197.707,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1162,24948,1047,1,131,44,3,3,3,3,15.0,55,+18.415,5807060,37,5,1:41.420,197.144,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1163,24949,1047,848,9,23,5,4,4,4,12.0,55,+19.987,5808632,42,4,1:41.227,197.520,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1164,24950,1047,846,1,4,4,5,5,5,10.0,55,+1:00.729,5849374,53,12,1:41.964,196.092,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1165,24951,1047,832,1,55,6,6,6,6,8.0,55,+1:05.662,5854307,48,11,1:41.947,196.125,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1166,24952,1047,817,4,3,11,7,7,7,7.0,55,+1:13.748,5862393,55,1,1:40.926,198.109,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1167,24953,1047,842,213,10,9,8,8,8,4.0,55,+1:29.718,5878363,53,15,1:42.474,195.116,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1168,24954,1047,839,4,31,10,9,9,9,2.0,55,+1:41.069,5799996,47,18,1:42.894,194.320,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1169,24955,1047,840,211,18,8,10,10,10,1.0,55,+1:42.738,5790314,41,9,1:41.866,196.281,1,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1170,24956,1047,826,213,26,7,11,11,11,0.0,54,\N,\N,47,17,1:42.704,194.679,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1171,24957,1047,8,51,7,15,12,12,12,0.0,54,\N,\N,53,14,1:42.148,195.739,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1172,24958,1047,844,6,16,12,13,13,13,0.0,54,\N,\N,24,10,1:41.908,196.200,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1173,24959,1047,20,6,5,13,14,14,14,0.0,54,\N,\N,37,6,1:41.475,197.037,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1174,24960,1047,847,3,63,16,15,15,15,0.0,54,\N,\N,54,20,1:43.328,193.504,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1175,24961,1047,841,51,99,14,16,16,16,0.0,54,\N,\N,29,7,1:41.675,196.650,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1176,24962,1047,849,3,6,18,17,17,17,0.0,54,\N,\N,49,16,1:42.497,195.073,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1177,24963,1047,825,210,20,20,18,18,18,0.0,54,\N,\N,50,13,1:41.999,196.025,11,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1178,24964,1047,850,210,51,17,19,19,19,0.0,53,\N,\N,50,8,1:41.707,196.588,12,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1179,24965,1047,815,211,11,19,\N,R,20,0.0,8,\N,\N,6,19,1:43.263,193.625,7,58,58,2020,Abu Dhabi Grand Prix,23.12148148148148,55.44666666666667,2.504444444444444,27.98,False,73.61866666666667,Fine
1180,24966,1052,1,131,44,2,1,1,1,25.0,56,1:32:03.897,5523897,44,4,1:34.015,207.235,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1181,24967,1052,830,9,33,1,2,2,2,18.0,56,+0.745,5524642,41,2,1:33.228,208.984,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1182,24968,1052,822,131,77,3,3,3,3,16.0,56,+37.383,5561280,56,1,1:32.090,211.566,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1183,24969,1052,846,1,4,7,4,4,4,12.0,56,+46.466,5570363,38,6,1:34.396,206.398,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1184,24970,1052,815,9,11,0,5,5,5,10.0,56,+52.047,5575944,44,3,1:33.970,207.334,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1185,24971,1052,844,6,16,4,6,6,6,8.0,56,+59.090,5582987,39,11,1:34.988,205.112,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1186,24972,1052,817,1,3,6,7,7,7,6.0,56,+66.004,5589901,36,10,1:34.932,205.233,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1187,24973,1052,832,6,55,8,8,8,8,4.0,56,+67.100,5590997,48,7,1:34.509,206.151,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1188,24974,1052,852,213,22,13,9,9,9,2.0,56,+85.692,5609589,38,8,1:34.761,205.603,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1189,24975,1052,840,117,18,10,10,10,10,1.0,56,+86.713,5610610,31,9,1:34.865,205.378,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1190,24976,1052,8,51,7,14,11,11,11,0.0,56,+88.864,5612761,45,14,1:35.192,204.672,1,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1191,24977,1052,841,51,99,12,12,12,12,0.0,55,\N,\N,32,13,1:35.122,204.823,11,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1192,24978,1052,839,214,31,16,13,13,13,0.0,55,\N,\N,33,15,1:35.250,204.548,11,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1193,24979,1052,847,3,63,15,14,14,14,0.0,55,\N,\N,40,12,1:35.036,205.008,11,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1194,24980,1052,20,117,5,20,15,15,15,0.0,55,\N,\N,26,16,1:35.566,203.871,11,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1195,24981,1052,854,210,47,18,16,16,16,0.0,55,\N,\N,38,18,1:36.134,202.667,11,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1196,24982,1052,842,213,10,5,17,17,17,0.0,52,\N,\N,48,5,1:34.090,207.069,31,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1197,24983,1052,849,3,6,17,18,18,18,0.0,51,\N,\N,16,19,1:36.602,201.685,31,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1198,24984,1052,4,214,14,9,\N,R,19,0.0,32,\N,\N,31,17,1:36.063,202.816,23,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1199,24985,1052,853,210,9,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3,61,61,2021,Bahrain Grand Prix,20.53834586466165,54.517293233082704,0.8872180451127819,27.627819548872186,False,68.96902255639097,Fine
1200,24986,1053,830,9,33,3,1,1,1,25.0,63,2:02:34.598,7354598,60,2,1:17.524,227.960,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1201,24987,1053,1,131,44,1,2,2,2,19.0,63,+22.000,7376598,60,1,1:16.702,230.403,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1202,24988,1053,846,1,4,7,3,3,3,15.0,63,+23.702,7378300,63,3,1:18.259,225.819,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1203,24989,1053,844,6,16,4,4,4,4,12.0,63,+25.579,7380177,60,6,1:18.379,225.473,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1204,24990,1053,832,6,55,11,5,5,5,10.0,63,+27.036,7381634,60,7,1:18.490,225.154,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1205,24991,1053,817,1,3,6,6,6,6,8.0,63,+51.220,7405818,54,12,1:19.341,222.739,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1206,24992,1053,842,213,10,5,7,7,7,6.0,63,+52.818,7407416,52,9,1:18.994,223.718,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1207,24993,1053,840,117,18,10,8,8,8,4.0,63,+56.909,7411507,59,8,1:18.782,224.320,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1208,24994,1053,839,214,31,9,9,9,9,2.0,63,+65.704,7420302,62,15,1:19.422,222.512,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1209,24995,1053,4,214,14,15,10,10,10,1.0,63,+66.561,7421159,62,14,1:19.417,222.526,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1210,24996,1053,815,9,11,2,11,11,11,0.0,63,+67.151,7421749,62,13,1:19.396,222.585,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1211,24997,1053,852,213,22,20,12,12,12,0.0,63,+73.184,7427782,49,4,1:18.334,225.603,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1212,24998,1053,8,51,7,16,13,13,13,0.0,63,+94.773,7449371,62,5,1:18.353,225.548,1,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1213,24999,1053,841,51,99,17,14,14,14,0.0,62,\N,\N,57,16,1:19.470,222.378,11,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1214,25000,1053,20,117,5,0,15,15,15,0.0,61,\N,\N,59,10,1:19.074,223.491,6,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1215,25001,1053,854,210,47,18,16,16,16,0.0,61,\N,\N,58,11,1:19.193,223.156,12,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1216,25002,1053,853,210,9,19,17,17,17,0.0,61,\N,\N,55,17,1:20.402,219.800,12,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1217,25003,1053,822,131,77,8,\N,R,18,0.0,30,\N,\N,30,19,1:28.485,199.721,4,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1218,25004,1053,847,3,63,12,\N,R,19,0.0,30,\N,\N,28,18,1:26.543,204.203,4,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1219,25005,1053,849,3,6,14,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4,59,59,2021,Emilia Romagna Grand Prix,10.62111801242236,69.4888198757764,0.4788819875776397,16.827329192546582,True,51.118012422360245,Extreme Caution
1220,25006,1054,1,131,44,2,1,1,1,25.0,66,1:34:31.421,5671421,47,4,1:20.933,206.971,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1221,25007,1054,830,9,33,3,2,2,2,18.0,66,+29.148,5700569,62,3,1:20.695,207.581,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1222,25008,1054,822,131,77,1,3,3,3,16.0,66,+33.530,5704951,65,1,1:19.865,209.738,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1223,25009,1054,815,9,11,4,4,4,4,12.0,66,+39.735,5711156,55,2,1:20.643,207.715,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1224,25010,1054,846,1,4,7,5,5,5,10.0,66,+51.369,5722790,55,7,1:21.696,205.038,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1225,25011,1054,844,6,16,8,6,6,6,8.0,66,+55.781,5727202,63,6,1:21.496,205.541,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1226,25012,1054,839,214,31,6,7,7,7,6.0,66,+1:03.749,5735170,34,8,1:21.886,204.562,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1227,25013,1054,4,214,14,13,8,8,8,4.0,66,+1:04.808,5673229,66,5,1:21.032,206.718,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1228,25014,1054,817,1,3,16,9,9,9,2.0,66,+1:15.369,5746790,64,10,1:21.987,204.310,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1229,25015,1054,842,213,10,9,10,10,10,1.0,66,+1:16.463,5747884,65,11,1:22.014,204.243,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1230,25016,1054,832,6,55,5,11,11,11,0.0,66,+1:18.955,5750376,60,14,1:22.325,203.471,1,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1231,25017,1054,841,51,99,12,12,12,12,0.0,65,\N,\N,60,13,1:22.167,203.862,11,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1232,25018,1054,20,117,5,10,13,13,13,0.0,65,\N,\N,60,15,1:22.416,203.246,11,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1233,25019,1054,840,117,18,17,14,14,14,0.0,65,\N,\N,59,9,1:21.970,204.352,11,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1234,25020,1054,852,213,22,14,15,15,15,0.0,65,\N,\N,61,12,1:22.058,204.133,11,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1235,25021,1054,847,3,63,11,16,16,16,0.0,65,\N,\N,60,16,1:22.654,202.661,11,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1236,25022,1054,854,210,47,19,17,17,17,0.0,64,\N,\N,61,17,1:22.755,202.414,12,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1237,25023,1054,849,3,6,18,18,18,18,0.0,64,\N,\N,60,18,1:23.155,201.440,12,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1238,25024,1054,853,210,9,20,19,19,19,0.0,64,\N,\N,64,19,1:23.641,200.270,12,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1239,25025,1054,8,51,7,15,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,130,63,63,2021,Portuguese Grand Prix,19.392537313432832,39.403731343283575,0.8373134328358208,38.95074626865672,False,66.9065671641791,Fine
1240,25026,1055,1,131,44,1,1,1,1,25.0,66,1:33:07.680,5587680,54,5,1:20.665,208.640,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1241,25027,1055,830,9,33,2,2,2,2,19.0,66,+15.841,5603521,62,1,1:18.149,215.357,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1242,25028,1055,822,131,77,3,3,3,3,15.0,66,+26.610,5614290,65,2,1:19.430,211.884,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1243,25029,1055,844,6,16,4,4,4,4,12.0,66,+54.616,5642296,64,4,1:20.459,209.174,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1244,25030,1055,815,9,11,8,5,5,5,10.0,66,+1:03.671,5651351,60,3,1:19.483,211.743,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1245,25031,1055,817,1,3,7,6,6,6,8.0,66,+1:13.768,5661448,60,10,1:21.853,205.612,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1246,25032,1055,832,6,55,6,7,7,7,6.0,66,+1:14.670,5662350,53,9,1:21.568,206.330,1,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1247,25033,1055,846,1,4,9,8,8,8,4.0,65,\N,\N,56,7,1:21.279,207.064,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1248,25034,1055,839,214,31,5,9,9,9,2.0,65,\N,\N,46,18,1:23.311,202.014,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1249,25035,1055,842,213,10,12,10,10,10,1.0,65,\N,\N,64,8,1:21.375,206.820,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1250,25036,1055,840,117,18,11,11,11,11,0.0,65,\N,\N,47,11,1:22.607,203.735,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1251,25037,1055,8,51,7,17,12,12,12,0.0,65,\N,\N,54,15,1:22.868,203.094,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1252,25038,1055,20,117,5,13,13,13,13,0.0,65,\N,\N,56,14,1:22.820,203.211,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1253,25039,1055,847,3,63,15,14,14,14,0.0,65,\N,\N,30,17,1:23.208,202.264,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1254,25040,1055,841,51,99,14,15,15,15,0.0,65,\N,\N,42,13,1:22.802,203.255,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1255,25041,1055,849,3,6,19,16,16,16,0.0,65,\N,\N,57,16,1:22.905,203.003,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1256,25042,1055,4,214,14,10,17,17,17,0.0,65,\N,\N,63,6,1:21.182,207.311,11,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1257,25043,1055,854,210,47,18,18,18,18,0.0,64,\N,\N,54,12,1:22.637,203.661,12,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1258,25044,1055,853,210,9,20,19,19,19,0.0,64,\N,\N,45,19,1:24.040,200.261,12,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1259,25045,1055,852,213,22,16,\N,R,20,0.0,6,\N,\N,5,20,1:24.825,198.408,10,64,64,2021,Spanish Grand Prix,22.203076923076924,57.55307692307692,0.4576923076923077,32.9223076923077,False,71.96553846153847,Fine
1260,25047,1056,832,6,55,4,2,2,2,18.0,78,+8.968,5945788,35,5,1:14.621,160.989,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1261,25046,1056,830,9,33,2,1,1,1,25.0,78,1:38:56.820,5936820,58,6,1:14.649,160.929,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1262,25048,1056,846,1,4,5,3,3,3,15.0,78,+19.427,5956247,76,7,1:14.670,160.883,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1263,25049,1056,815,9,11,9,4,4,4,12.0,78,+20.490,5957310,32,3,1:14.552,161.138,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1264,25050,1056,20,117,5,8,5,5,5,10.0,78,+52.591,5989411,33,11,1:15.316,159.503,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1265,25051,1056,842,213,10,6,6,6,6,8.0,78,+53.896,5990716,71,14,1:15.412,159.300,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1266,25052,1056,1,131,44,7,7,7,7,7.0,78,+1:08.231,6005051,69,1,1:12.909,164.769,1,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1267,25053,1056,840,117,18,13,8,8,8,4.0,77,\N,\N,74,8,1:14.674,160.875,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1268,25054,1056,839,214,31,11,9,9,9,2.0,77,\N,\N,41,12,1:15.316,159.503,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1269,25055,1056,841,51,99,10,10,10,10,1.0,77,\N,\N,41,13,1:15.331,159.472,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1270,25056,1056,8,51,7,14,11,11,11,0.0,77,\N,\N,55,9,1:14.971,160.237,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1271,25057,1056,817,1,3,12,12,12,12,0.0,77,\N,\N,43,4,1:14.578,161.082,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1272,25058,1056,4,214,14,17,13,13,13,0.0,77,\N,\N,70,10,1:15.026,160.120,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1273,25059,1056,847,3,63,15,14,14,14,0.0,77,\N,\N,59,15,1:15.539,159.033,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1274,25060,1056,849,3,6,18,15,15,15,0.0,77,\N,\N,66,16,1:15.573,158.961,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
1275,25061,1056,852,213,22,16,16,16,16,0.0,77,\N,\N,66,2,1:14.037,162.259,11,65,65,2021,Monaco Grand Prix,20.760740740740744,61.42444444444444,0.3162962962962963,37.59555555555556,False,69.36933333333334,Fine
